Date,Text,Label
7/20/2019,"@bankmandiri sepagi ini shut down ya? Atm mandiri di bogor kok semua error, mau transaksi via mobile juga gagal maning terus. Mohin infonya min.",-1
7/20/2019,"Mandiri sedang error, ya Allah semoga saldoku bertambah",-1
7/20/2019,"W kira saldo di atm w berkurang ternyata emang udah limit se limit nya :') 
 #mandirierror",-1
7/20/2019,"#mandirierror
Oalah mandiri koq bisa lah begini malam minggu nie isi dompet tinggal 20.000 nie",-1
7/20/2019,"@FadhilN Ieu emang se indonesia dhil mandiri error, bukan salah aing kali ini mah",1
7/20/2019,@SehunFangirls kacinn liptint suho masih ada kan kakkk aku mau transfer gabisa2 mandiri errorðŸ˜­ðŸ˜­,1
7/20/2019,"Pihak bank menjamin Saldo aman

https://t.co/ur3dA0sZuN #mandirierror",-1
7/20/2019,"Bank Mandiri Error, Saldo Tabungan Nasabah Ludes Nol Rupiah Tapi Ada yang Bertambah Rp 95â€¦ https://t.co/eCjalSEX1N",-1
7/20/2019,ini mandiri error sampe kapan dah mau cek saldoðŸ¤¡ðŸ¤¡ðŸ¤¡,1
7/20/2019,"#MalamMinggu
#mandirierror brb cek saldo mandiri
https://t.co/a8qXbFQmJy",-1
7/20/2019,"Sebelum error

Terakhir sy cek saldo gw nambah 10 juta. Hahhaa

#mandirierror",-1
7/20/2019,Untung saldo di mandiri cuma nyisa 20rb. Syukur2 kalo error nambah jd 20jt gt ya hehe.,0
7/20/2019,Mandiri error ya,-1
7/20/2019,maksudnya gimana?? #mandirierror,-1
7/20/2019,@saybuddy Mandiri error ya,-1
7/20/2019,"Calm down yaa, hufffttt haaahhh huuuffftt haaaahhh #mandirierror https://t.co/Eu0TwH2oEh",1
7/20/2019,"@mandiricare min, apa mandiri sistemnya lg eror? ATM seluruh cabang eror semua, mbanking juga gabisa. Saya gaada cash samsek trus gimana iniiðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ #mandirierror",-1
7/20/2019,"Masih bingung sama orang-orang yg tau saldonya kurang.. Kan semua akses di block sementara sama mandiri.. Situ indigo ya???

#mandirierror",-1
7/20/2019,"Alhamdulillah, Mandiri error nya pas akhir bulan",1
7/20/2019,"Wah lumayun
#mandirierror",-1
7/20/2019,"Mandiri lg error, saldo limitku yg sisa https://t.co/ndcGmSL4oq jadi nambah atau minus ya",-1
7/20/2019,"mandiri lagi error, buka mbanking gabisa. mau panik tp inget tanggal tua duit nyisa 100ribu &amp; gabisa diambil lagi, yaudahlah nasib sobat pas-pas an pasrah aja",1
7/20/2019,"Semoga nambah aamiin,langsung kuras 

#mandirierror",1
7/20/2019,@bankmandiri mandiri mobile lagi error se indonesia apa se karawang? :(,-1
7/20/2019,"Ini kenapa gabisa masuk ke mandiri Online? mana ad yg mesti di bayarðŸ˜­
#mandirierror",0
7/20/2019,"Sistem Bank Mandiri Error, Top Up E-Money Juga Terdampak https://t.co/o0vvLcCT7S",-1
7/20/2019,Ini Mandiri online/atm mandiri lagi error atau gimana ya....huhuhu,-1
7/20/2019,"Mandiri lagi error ya, ngeri jg nih",-1
7/20/2019,"Gak pernah berharap aneh2..ðŸ˜„
#mandirierror https://t.co/8sPQm0ycQK",0
7/20/2019,Bapak2nya udah marah melulu. Ih ini kan emang masalah nasional pak. Sabar aja pak. #mandirierror https://t.co/KUDpGkovqs,-1
7/20/2019,"Ya tuhan selamatkanlah saldo saya, bila perlu tambahkan 10x lipat ðŸ™ #mandirierror https://t.co/YncO1LyOB5",1
7/20/2019,"Gimana nasib duid saya ya. 
Udah bisa cek belom si?
#mandirierror",-1
7/20/2019,Garuda PR disaster dan Mandiri system-nya error jelas karena m3rcUry reTr0g4de lah https://t.co/uzReIrpu6i,-1
7/20/2019,#mandirierror pesta Kita ? Kwkwks ðŸ˜‚ðŸ¤£ https://t.co/x7ZKWSLGXF,0
7/20/2019,"#mandirierror ga bisa akses Apps mobile dan web ga bisa diakses trdpt pesan sprti ini: Sedang ada pemeliharaan layanan, smg @bankmandiri segera bisa mengatasi, Amin 77x https://t.co/liCPiq4Zc0",1
7/20/2019,Parah nih rush di mandiri #mandirierror https://t.co/zrtrB70yUm,-1
7/20/2019,"Waiting @bankmandiri normal kembali.. 
Aku was was..  Masalahnya aku ga hapal saldo terakhir..  #mandirierror https://t.co/r6lGSXo2uj",-1
7/20/2019,Bank Mandiri Error ðŸ˜¬,-1
7/20/2019,@yunika_ar Sekelas mandiri loh. Mana skala error nya luas,-1
7/20/2019,"Kemarin saldo di atm tinggal 100.000 setelah gw cek lagi jadi 10.000.000
Terima kasih mandiri 

#mandirierror",-1
7/20/2019,"Sistem Bank Mandiri  Error, Saldo Anda Berkurang Atau Bertambah? https://t.co/bc63xDHxdd",-1
7/20/2019,"Dad:(((( coba aja gua pake atm mandiri, terus tiba-tiba ada saldo 10jt di atm. langsung beli nii tiket aowkaowowkwk #mandirierror https://t.co/jButEWqrE9",0
7/20/2019,"Install tweetter gara gara mandiri error..et dah..
#mandirierror",-1
7/20/2019,Untung mandiri error pas sudah sampe di kampung.. ada alasan minta duit ke ajik ðŸ¤£,1
7/20/2019,"Saldo aq kok tiba2 berkurang pdahal jam 9 td pagi cek benar... Jam 11 siang cek kok berkurang.. ðŸ˜¥ðŸ˜¥
#mandirierror",-1
7/20/2019,@whoisonthetop Mandiri lagi error ya?,-1
7/20/2019,"Untung saldonya habis, dunia pergrub an wa langsung panik #mandirierror",0
7/20/2019,"Ketik di twitter heboh soal #mandirierror kucoba inget-inget saldo di rekeing mandiri. Oh ternyata enggak usah dipermasalahkan 
Wong entar balik sendiri ke rekening kalaupun emang ngurangin. Karena cek saldo di mbanking gak bisa jugakan.",-1
7/20/2019,"Sistem Bank Mandiri  Error, Saldo Anda Berkurang Atau Bertambah? https://t.co/rNuosbD1wD",-1
7/20/2019,"#mandirierror mau tarik tunai kagak bisaa, yaa Allah tinggal 20rbu di dompet. 
Moga ajaa nanti jadi  nambah 200jutaa ...",1
7/20/2019,"Mandiri Error, semoga ada duit yg nyasar ke rekeningku ðŸ˜‚ https://t.co/GRS3bETELM",1
7/20/2019,"Nasib cashless, udah beli dan mau bayar eh bank mandiri lagi error :(",1
7/20/2019,"#mandirierror 
lagi mau transaksi teh....",-1
7/20/2019,"kamu terlalu sibuk dengan masalah saldo hilang karna #mandirierror....

sampai sampai kamu lupa kalo sebenernya emang ngga ada saldo di rekening kamu...",-1
7/20/2019,"Katanya banyak yg saldonya nambah berkali-kali lipat, banyak juga yg kurang, pada cek saldo pakai apa sih? Mandiri online error dari pagi, di atm juga ga bisa tadi",-1
7/20/2019,Kalo #mandirierror coba lewat jalur undangan atau tes tulis deh. https://t.co/RNzUiS2s8f,-1
7/20/2019,"mendadak kaya aku hari ini

#mandirierror",-1
7/20/2019,"lemesin dulu say
hidup jangan tegang2 amat :D

#mandirierror https://t.co/kcvzPnth2e",1
7/20/2019,Mandiri mobile pun ikut error â˜¹ï¸,-1
7/20/2019,"saldo berkurang pdhl lg ngk mlakukan transaksi, me be like #mandirierror https://t.co/JYczpCp1Zx",-1
7/20/2019,"Mandiri lagi buat live perfom sulap, takjub diriku.
Semoga saldoku tak kembali ke semula.
Good job mandiri.
#mandirierror",1
7/20/2019,"Sistem Bank Mandiri Terganggu, Tagar mandirierror dan saldo Jadi Trending Topic Twitter https://t.co/OUNc0YFvQN",-1
7/20/2019,"@mandiricare Sekiranya ini nanti bisa diperbaiki, setidaknya, Bank Mandiri memberikan kompesasi dengan tidak menarik biaya adm bulan ini dari Nasabah

mampukah? ðŸ¤” #profesionalkelasdunia 

#mandirierror",-1
7/20/2019,mandiri error? sayang sekali saldo ku tidak bertambah heuheu,1
7/20/2019,"Rlt kalian yg atmnya mandiri dan blm sempet cek saldo gmn nasibnya? Aku bingung iniðŸ˜­ mna anak rantauan, ga ada uang cashðŸ˜­ niat nyimpen diatm biar ga boros, malah error giniðŸ˜­",-1
7/20/2019,"Suasana Tim IT Mandiri yg lg errorðŸ˜‚ðŸ˜‚ðŸ˜‚

#mandirierror 
#mandiricard https://t.co/b7q5LXUyOj",-1
7/20/2019,#mandirierror uang tabungan lu di curi bank goblog :v https://t.co/63s15Mbcj6,-1
7/20/2019,"@gndsyp Gabisa Dis, mandiri nya lagi error ga bisa transfer",1
7/20/2019,Saat seperti ini lah sosok Sugar Daddy mulai diidam-idamkan #mandirierror,1
7/20/2019,"others : #mandirierror saldo jadi 0.. ðŸ˜°ðŸ˜°
me : buka mandiri online aja gak bisa.. ðŸ˜…ðŸ˜…

percayakan aja sama @bankmandiri @mandiricare ðŸ‘ðŸ»",-1
7/20/2019,"Mandiri error, semoga saldo sisa utang KTA jadi nol. Biar auto bebas dari riba.",-1
7/20/2019,"Menghambat hedonisme di akhir pekan!
#mandirierror https://t.co/tZyIgA5sdk",-1
7/20/2019,@dwiputriKR @mandiricare @bankmandiri Kayanya lagi kendala deh. Soalnya ini nemu case error Mandiri lumayan banyak juga hmmm,-1
7/20/2019,wakakakakkakaka #mandirierror https://t.co/RkgyWYEMmd,-1
7/20/2019,PENGIN KUE CUBITT TP MANDIRI LG ERROR AK GABISA ISI GOPAY AAAAAHHHHHH KZL KZL KZLLLLLL,1
7/20/2019,"Make a wish katika mandiri error ""semoga saldo yang 100rb jadi 100jt"" Aamiin",1
7/20/2019,"Untung saldo di mandiri tinggal cepe :))
#mandirierror https://t.co/Yf8ZH6H8IH",1
7/20/2019,mandiri error yaa??,0
7/20/2019,Cek saldo bank mandiri yang lagi error buruan cek saldo #mandirierror https://t.co/qS4W8iJaUq,-1
7/20/2019,@bagibagirejeki Mandiri lg error ya?,-1
7/20/2019,"Bukan mandiri yang eror Kamu aja yang ga ada saldonya , dasar miskin
#mandirierror",-1
7/20/2019,"Nasabah Bank Mandiri, monggo di cek dulu saldonya..
#mandirierror",-1
7/20/2019,"Mantaaap, mandiri error, buat orang orang yg suka cashless kaya saya jadi ngrasain rasanya ga bisa makan :(((",-1
7/20/2019,"Gak bisa membeli tiket Persebaya ðŸ˜žðŸ¤¦ðŸ»â€â™‚ï¸
#mandirierror",-1
7/20/2019,"Gak tau, saya gak peduli, saya hanya nasabah dengan nominal saldo 0 rupiah #mandirierror",-1
7/20/2019,"Sebenernya #mandirierror itu gak bener, yang eror duitnya aja kali ðŸ¤” https://t.co/uCcY82dwsI",-1
7/20/2019,"Suasana tim IT Support Mandiri
#mandirierror https://t.co/TM8dmm97Xg",-1
7/20/2019,"Ku kira hanya aku yang error ðŸ˜…

Mau bayar bengkel jadi kaget tetiba rekeningnya kosong ðŸ˜…

Terimakasih mandiri.. Karena ini, jadi terbukti aku masih cinta dunia ðŸ˜” Astagfirullah.. 

#mandirierror",-1
7/20/2019,"Duh, saldo saya ........ memang 0 dari dulu. 

Tapi mau iseng ke atm ahh, barangkali malah keisi. 

Hahaha.

#mandirierror",-1
7/20/2019,Jawaban atas #mandirierror Semoga segera pulihyaa https://t.co/ymTPheiDkw,-1
7/20/2019,"Yang dirasakan Pegawai Mandiri saat berbagai pihak minta untuk klarifikasi rekeningnya.
#mandirierror https://t.co/aHixpLmzCS",-1
7/20/2019,Mandiri error gak error jg y sm ajasi saldonyav emg 0 HEHEHE,-1
7/20/2019,Oalah emang pada error toh mandiri. Mana ga ada duit sama sekali di dompet ðŸ˜’.,-1
7/20/2019,"Gila gw sekeluarga 'mandiri', apa2 tinggal gesek, transfer ebanking, emoney dll taunya bermasalah..
wikend mau jelong2 kaga punya cash pula ðŸ˜†
 #mandirierror",-1
7/20/2019,gabisa transfer huahua #mandirierror,-1
7/20/2019,"Anjirlah mandiri eror bangke. Mau top up gopay gabisa nih via atm. Eh kabar-kabar katanya saldo banyak yang ilang ya? 

#mandirierror",-1
7/20/2019,Mandiri error!!!,-1
7/20/2019,"..
kami informasikan dan tegaskan bahwa perubahan tersebut terjadi pada saat perpindahan proses dari core system ke back up system yang rutin dilaksanakan di akhir hari. Namun pada kali ini, terjadi error pada data saldo 10% nasabah Bank Mandiri,â€ kata Corporate Secretary Bank
.. https://t.co/Lq4yLYW5yo",-1
7/20/2019,"Mandiri error ?

Pantas isi tabungan gw nambah. Hahaha",1
7/20/2019,"#mandirierror sampai kapan @bankmandiri 

Laporan jam 5 pagi sampai sekarang masih error terus WTF ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡",-1
7/20/2019,"#mandirierror awalnya panik, tapi setelah ada teman yang ""3 digit"" tiba tiba 0 jadi gak jadi panik ðŸ˜‚

aku jahat",-1
7/20/2019,Mandiri masih error aja.... ðŸ˜–ðŸ˜–ðŸ˜–,-1
7/20/2019,@WatchmenID mandiri error:(,-1
7/20/2019,"Untung gk pakai Mandiri
#mandirierror",-1
7/20/2019,tidak ada yang terlihat disini.. #mandirierror https://t.co/weKZT48Poi,-1
7/20/2019,"Tadi #mandirierror âŒ

sekarang sudah normalâœ”ï¸

saldo yang sempat hilang sudah kembali lagiâœ”ï¸

orang yang sudah hilang tak mungkin kembali lagi ðŸš·âœ”ï¸",-1
7/20/2019,"Mungkin permainan sudah dimulai
#mandirierror",-1
7/20/2019,Ini Mandiri emang yang terkenal paling sering error atau bank lain juga ada yang begini?,-1
7/20/2019,Mandiri lagi error???,-1
7/20/2019,Kirain tadi kartunya ketelen soalnya lama keluarnya.  Semoga kembali normal #mandirierror https://t.co/NUsneZ3qEy,-1
7/20/2019,"@RadioElshinta @bankmandiri Ngeri ngeri juga nih. Saya gak punya rek mandiri tapi ada e money mandiri, td baca di media ada yg e money nya jadi 0 gak bisa naik krl. Kalo di gerbang tol terus error gak bisa bayar kan bahaya bikin macet",-1
7/20/2019,Tagar Mandiri Error Jadi Trending Topic di Twitter https://t.co/9EoBAU6FmD,-1
7/20/2019,mandiri lg error ya ??,-1
7/20/2019,"Nggak bisa kerja..karena nggak bisa ngambil duit
#mandirierror",-1
7/20/2019,@null Tagar Mandiri Error Jadi Trending Topic di Twitter Mandiri mengaku sedang melaku  https://t.co/iTqG7JUEQK,-1
7/20/2019,Pasrah aja udah Mandiri Error ðŸ˜­,-1
7/20/2019,"Was-was juga nih #mandirierror 
Tolong ya @mandiricare @bankmandiri saya udah anak kost, miskin pula. Tolong jangan nambahin beban transaksi error lagi ðŸ˜¥",-1
7/20/2019,"Pada heboh cek saldo di suatu bank yg katanya berkurang, gw gak khawatir apa daya klo nyimpen duit cm bisa di celengan babi klo kepepet simpen duit dibwh bantal biar gmpng di cek &amp; diambil lagi
#DasarAkutuh 
#mandirierror",-1
7/20/2019,"#BankMandiri 
#MandiriError 
Corporate Secretary Bank Mandiri Rohan Hafas mengatakan eror saldo rekening yang terjadi sejak kemarin berdampak pada 10 persen nasabah Bank Mandiri.
https://t.co/NZ5mypy3Lw",-1
7/20/2019,"Suasana di bank mandiri bandar lampung...
Nasabahnya panik..ðŸ˜‚#mandirierror https://t.co/ywNST3imSS",-1
7/20/2019,"Saldo gua semoga aman2 aja, ya tinggal 300rebu si kan lumanyun buat beli mek ofer ye ga? #mandirierror",-1
7/20/2019,Ku ingin mengecek memang gak bisa ðŸ˜© #mandirierror https://t.co/qvnzKVP59x,-1
7/20/2019,Tenang fokus kuasai gausah panik #mandirierror https://t.co/Gb7KuXflQX,-1
7/20/2019,hadeuuuh #mandirierror,-1
7/20/2019,"Mangats teman teman mandiri â¤â¤
Hari sabtu dan trouble 
Jangann menyerah
Tetap semangaatssss
ðŸ˜˜ðŸ˜˜ðŸ˜˜
#mandirierror",-1
7/20/2019,Untuk kebutuhan #mandirierror,0
7/20/2019,@wundjin Mandiri? Kl mandiri katanya lagi error,-1
7/20/2019,"sempet bingung, kok tiba"" heboh soal #mandirierror
bantu do'a aja, pasti mereka juga lagi melakukan penanganan terbaik, angka pasti terecord dengan baik sebelum dan sesudah error. semua bakal baik"" sajaaaa",1
7/20/2019,"Mandiri yang error, saldo w yang kosong. Awokwowkwok #mandirierror https://t.co/rYKOIOSrET",-1
7/20/2019,Ha mandiri error? untung lg gk pake,-1
7/20/2019,"BANK MANDIRI SAAT INI :
#mandirierror https://t.co/Y49Mqs9Szk",-1
7/20/2019,"@mandiricare @bankmandiri
min ini gmn, mandiri gak bs akses dmn2.. app mandiri online juga gak bisa masuk. Gmn nasib uang saya? Mohon info tindak lanjutnya.
#mandirierror",-1
7/20/2019,mandiri onlinenya masih error? @bankmandiri @mandiricare,-1
7/20/2019,Mandiri error se error errornya,-1
7/20/2019,"@miaemilymia Kecewa dgn bank mandiri...konpers...katanya suruh lapor...!lapor kemana pk...kantor cab tutip semua...atm error...
Pembeli sy bilang dah transfer...tp sy ndak bisa cek?gimana sy mesti...menjawab pelanggan sy?
Semua akibat dr error ini mesti dipertanggung jawabkan bank mand",-1
7/20/2019,Suasana tim IT sampe Technical support mandiri #mandirierror https://t.co/mR0ZGgrrXZ,0
7/20/2019,Mau mandiri error juga kalo miskin ya miskin aja,-1
7/20/2019,"Mandiri error, XL bosok, jenius perbaikan -_-""",-1
7/20/2019,@naviza_ava Emang engga..tapi ini mandiri bank sebesar itu kok bisa error massal. Bikin nasabahnya teratapan..,-1
7/20/2019,"mandiri error, saldo ada yg kurang ada yg nambah, saldo gua berapa aja gua gatau wkwkw",-1
7/20/2019,@Granitaa_ Ini untuk transaksi online atau atm mandiri juga error ya?,-1
7/20/2019,Giliran lagi butuh banget Mandiri malah error jinguk,-1
7/20/2019,"Untung pas kmrin ngambil belum error ya :')
Anak kos, limit
#mandirierror",-1
7/20/2019,"Ngeri Horor,
Ngeri Seram...
Mandiri Error,
Mandiri Suram...

#MandiriError",-1
7/20/2019,Bangsat mandiri error gue kejebak di rest area ini kaga bisa top up saldo ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,-1
7/20/2019,Mandiri error cok mana gak ada cash,-1
7/20/2019,Mandiri Online Error??,-1
7/20/2019,"dapet info mandiri lagi error saldonya banyak yg berkurang, buru2 mau cek mandiri online eh error juga
apa kabar saldo ku :( mana akhir bulan :(",-1
7/20/2019,"Lagi Heboh beritanya ini, Banyak Nasabah yang Panik @bankmandiri #mandirierror https://t.co/8sStJ3pSSr",-1
7/20/2019,"Yang gak trpengaruh dengan errornya bank mandiri adalah mereka yang misqueen kayak aku ðŸ˜°ðŸ˜°
#mandirierror",-1
7/20/2019,"Ketika ibu gue teriak2 manggil gue dan blg, cb buka m.bangking nak saldomu berkurang henteu, krn di tv lg ada kbr #mandirierror
Pas mau buka eh bnrn mandiri lg error gak bs di akses semua
Semoga lekas membaik..",-1
7/20/2019,"Saldo Rekening Nasabah Error, Mandiri Pastikan Siang ini NormalÂ Kembali https://t.co/J8ys9EYlZT https://t.co/f0URn5hupy",-1
7/20/2019,"#mandirierror kemarin juga gitu, tranfer ehh endak ngapek ke rekening tujuan, saldo berkurang.
Kedua, ambil uang, clik nomila ATM eror, eh berkurang juga. Bangcaaat",-1
7/20/2019,"Bgst mandiri error mulu ga punya cash ga bisa ngambil di atm, mau isi gopay atau ovo ga bisa diakses mandiri online bgst lo mandiri",-1
7/20/2019,"#mandirierror ???
Jadi pengen cek ATM terdekat, siapa tau saldo nambah ya kan ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",1
7/20/2019,"@bankmandiri :
Klw gk sala napa takot, klw gk ada saldo napa kwatir.. Mandiri.. oh.. mandiri.. ^_^
#mandirierror",-1
7/20/2019,"smoga bertambah klo ga bertambah pindah bank ðŸ˜Š
#mandirierror",-1
7/20/2019,"Mandiri gue eror, ngga ada saldonya. 

Eh ga punya rekening mandiri juga si.  #mandirierror",-1
7/20/2019,"Bank Mandiri Error, Saldo Tabungan Nasabah Bermasalah: Bertambah Rp 95 Juta hingga Ludes Nol Rupiah https://t.co/De099tW8SL",-1
7/20/2019,"Bank Mandiri Error, Saldo Berkurang Hanya Menimpa 10 Persen Nasabah https://t.co/BSJqK6TtkU",-1
7/20/2019,"Malah dibenakkan, bagaimana para IT support, programmer nya kena push abis. Semangat bro
#mandirierror 
#programmer",1
7/20/2019,"@AristyaYulianto @e100ss @bankmandiri Saldo rekening nasabah error, berikut penjelasan Bank Mandiri - https://t.co/TwwCKURUAp",-1
7/20/2019,"Mandiri error, tdk bisa transaksi apapun.....ðŸ‘¹ @bankmandiri",-1
7/20/2019,Kalau sampai kejadian Mandiri error terjadi secara masif ini bisa jadi skandal besar.,-1
7/20/2019,#mandirierror Bagaimana kalau pemulihan saldo Mandiri pakai metode KPU ya? https://t.co/Bvoywfnytz,-1
7/20/2019,Adoh jadi kepikiran mandiri error,-1
7/20/2019,"Shit, whats wrong with mandiri ?
#mandirierror",-1
7/20/2019,@RadioElshinta @ngADI_min Balik Tabanas lagi aka lebih aman keliatannya :) #mandirierror https://t.co/GAhk7jxLfh,-1
7/20/2019,"Ada aja, Mandiri error terus BRI  mobile ke blokir. Good!",-1
7/20/2019,@KhadlirotulYusr Mbanking mandiri error yuss. Kayanya lg di-block semua aksesnya,-1
7/20/2019,Woi mandiri kulagi butuh transfer nih urgent malah error ðŸ˜­ðŸ˜­ðŸ˜­,-1
7/20/2019,"#mandirierror 
Saldo yg berkurang mngkn bisa nuntut ya. Tapi yg bertambah nanti gimana ya? Wkwk

Misal saldo awal 3 jt nambah jadi 5 jt terus langsung dia ambil/dipindahkan uangnya sebanyak 4,5 jt. Sistemnya bisa ngeditek nggak ya?
Yg nggak paham coding spt saya kan bingung. Wkwk",-1
7/20/2019,"Kepada semua nasabah @bankmandiri selamat berakhir pekan di rumah, yaaaa

#mandirierror",-1
7/20/2019,Bangsat baru inget mau po we boom tapi mandiri error semua wOI KESELðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,-1
7/20/2019,@bankmandiri Bank Mandiri memastikan keamanan rekening nasabah dan tidak ada pengurangan saldo  https://t.co/SkiYf6htOG #mandirierror https://t.co/CgvOOJvBPc,-1
7/20/2019,"Apa cuma gue doang yg gk punya ATM mandiri? ðŸ˜
#mandirierror",-1
7/20/2019,"Kemudian saya cek mutasi di Aplikasi Mandiri Online juga tidak bisa. Saya cek saldo terakhir di ATM nya juga tidak bisa. 
1. Apakah saldo saya berkurang, padahal uang tidak keluar?
2. Kapan #mandirierror berakhir?",-1
7/20/2019,Wadidaw mandiri kenapa error ni? Mana tgl tua gabisa ngambil duidðŸ˜­,-1
7/20/2019,"Bank Mandiri: Tidak Ada Fraud, Ini Murni Error System... https://t.co/ol0w6rU2pK",-1
7/20/2019,Atm mandiri error se indonesia disaat tepat banget w mau transaksi debitðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ”«ðŸ”«ðŸ”«ðŸ”« dan ga ada cash,-1
7/20/2019,@bankmandiri seluruh atm mandiri #error,-1
7/20/2019,"Lah, jadi mau ngecek e-money juga nih saya! #mandirierror https://t.co/Om8bZopvvV",-1
7/20/2019,Mandiri error? Sukur says nabung di bawah bantal.,1
7/20/2019,"@askmenfess Mandiri lg error , kalem",-1
7/20/2019,"Alhamdulillah bank adeknya baik2 aja #mandirierror
Jangan ikut2an error ya kaya kakaknya. Klo error, amsyooong eykeðŸ¤¦â€â™€ï¸",-1
7/20/2019,"Lagi ramai TT mandiri error saldo nasabah berkurang &amp; bertambah secara acak, untung ga pakai mandiri.

entah pusat alami gangguan atau faktor lain.",-1
7/20/2019,"Ketika mandiri lagi error dan saldo nasabah berkurang dan ada yg bertambah.

And my less amount balance desires to be topped up: https://t.co/NAKuhyvRf3",-1
7/20/2019,"@GunggekDiahS Mandiri error ne, online error atm error ðŸ˜‚ðŸ˜‚",-1
7/20/2019,"Sistem Error, Nasabah Keluhkan Saldo Hilang dan Bertambah #mandirierror https://t.co/rZd4RuoPMU",-1
7/20/2019,"Mandiri online ga bisa di akses dr pagi..sampe kpn nie @mandiricare ??

 #mandirierror",-1
7/20/2019,Perubahan jadwal malam minggu berubah gara2 mandiri error,-1
7/20/2019,"Gimana ini bank mandiri error ga bisa ngapa2 in, sampe kapan",-1
7/20/2019,"Owh pantesan 5xgp gk cair cair, lha atm.e error......
#mandirierror",-1
7/20/2019,"@NdonBack_ Cuma 0,004..... % dari nasabah Mandiri koq.. yg saldonya disedot jd Rp. 0 .., jadi gak udah diributin.. namnya juga Human Error...akibat ngantuk jadi SALAH INPUT....",-1
7/20/2019,"Sistem Bank Mandiri Terganggu, Tagar mandirierror dan saldo Jadi Trending Topic Twitter https://t.co/8SBTu7ZHAG",-1
7/20/2019,"Ya Allah SWT tambahkanlah Saldo mandiri aku.. dikit aj Ya Allah.. tuk beli beliin emas lamar dia.. 1M aj Ya Allah.. Berzikirlah sungguh zikir itu melancarkan rezeki yg tidak di dugaÂ².
#mandirierror",1
7/20/2019,"#BankMandiri 
#BankMandiriError
#MandiriError
Corporate Secretary Bank Mandiri, menjamin saldo nasabah akan kembali normal karena Bank Mandiri selalu melakukan back up data sebelum melakukan pergantian sistem di akhir hari.
https://t.co/lfSxXPvEFY",-1
7/20/2019,"Lahh sekarang malah gabisa dibuka, tadi saya cek bisa dan saldo saya berkurang. Gimana nihh???? @mandiricare  #mandirierror https://t.co/yk5d7Bn35y",-1
7/20/2019,Guyss rekening mandiri lg error. Mohon waspada yaa. Jgn ada transaksi apapun utk hari ini https://t.co/SX9N7yaHMc,-1
7/20/2019,YANG LAGI RAME. ISI ATM ILANG! #MandiriError #BCAError https://t.co/GZ4MEwfvkZ,-1
7/20/2019,"Bangun tidur , lihat jam udah siang, deg degan,  telat ada janji , buka tweet rame tagar #mandirierror ( *senyum jahat*)  
W : Bro kapan"" ajalah jalannya , mandiri eror uangku disitu semua 
T: ya elah , gua nunggu dari tadi, gua pikir lu tidur 
W : ah mana ada , emang gua kebo",-1
7/20/2019,"Nyesel mah ga jd nasabah Bank Mandiri
Kan hari ini ada gipewey
#mandirierror",-1
7/20/2019,"Mumpung #MandiriError ngakunya terkena dampak. Padahal emang saldonya kosong. ðŸ˜œ

#Joke https://t.co/812WgN8rQA",-1
7/20/2019,"Tapi saya percaya tim teknologi Bank Mandiri memiliki opsi terbaik untuk menyelesaikan ini https://t.co/Ui4swntBFQ jangan panik tetap tenang dengan saldo Anda.
Dan setelah itu jangan lupa mengadakan RCA untuk masalah ini, jangan salahkan engineer anda. Semua tim telah berkontribusi untuk masalah ini.
#mandirierror",-1
7/20/2019,@fauziarinanda @bankmandiri Eh iya ih mandiri kok error gak bisa masuk,-1
7/20/2019,Ini Mandiri online lagi error kah?,-1
7/20/2019,"Ooh #mandiri kenapa kau seperti ini, sebagai bakul aku jadi panik ðŸ˜©
#mandirierror",-1
7/20/2019,"Kemaren BNI error, sekarang Mandiri ku mengapa begini ðŸ˜­",-1
7/20/2019,"Seriyus error mandiri yank?
Barusan cek saldo,lah 2m labiah se.
Iko antah musibah antah berkah ðŸ˜‚ https://t.co/0bsl5uLoQH",-1
7/20/2019,"Ada2 aja Mandiri ini, pas tanggal tua malah pas error, Rekening kedebet sendiri gak ada reportnya kemana.",-1
7/20/2019,"Nah error mandiri, untung bit ku aman",-1
7/20/2019,Menghambat bisnisku ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ #mandirierror https://t.co/3aMw8BAJh6,-1
7/20/2019,Mandiri lagi error kenapa ya.....,-1
7/20/2019,"Corporate Secretary Bank Mandiri, Rohan Hafas saat diwawancarai Elshinta mengatakan, ""Kami memohon maaf atas kejadian ini. Saat ini kami sedang melakukan normalisasi saldo nasabah."" @ngADI_min #mandirierror https://t.co/xZtN7nSIAn",-1
7/20/2019,"@tasyamsyta Iya nih #mandirierror tadi pas ngambil duit di ATM mandiri gabisa, pas kartunya keluar tau2 kartu nya udah berubah jadi BNI.

kesel gua bgst",-1
7/20/2019,"Saldo gw gimana nih, cek lewat ibanking error mbanking juga errorðŸ˜­
#mandirierror",-1
