Date,Text,Label 1,Label 2,Label 3,Label Final
7/20/2019,"Kaget liat saldo mandiri jadi 0, harusnya kan minus. Apakah ada pemutihan saldo ? Terima kasih #mandirierror",0,-1,-1,-1
7/20/2019,@mandiricare kapan bisa akses ib mandiri online? Rame diperbincangkan #mandirierror mau tau apa saldo ku aman apa ga. Lg di Europe soalnya,0,-1,-1,-1
7/20/2019,Bank Mandiri Akan Hubungi Nasabah Yang Dapat TambahanÂ Saldo  https://t.co/qOOisWnhuS  https://t.co/3yJfoWIaO0,0,1,1,1
7/20/2019,"Heii antum yg koar koar ke bank mandiri , Saldo 300rb aja sosoan berkelakar.",0,-1,-1,-1
7/20/2019,@datohabibie Sekarang dah jam 13.32 dan masih error #mandirierror,0,-1,-1,-1
7/20/2019,"Uang di dompet sisa 2000, mau cek saldo nggak bisa, mau ngambil uang di atm juga tidak bisa #mandirierror",0,-1,-1,-1
7/20/2019,Apakah mandiri lg belajar ilmu situng KPU ?#mandirierror,0,-1,-1,-1
7/20/2019,Bank Mandiri Jamin Saldo Nasabah Pulih 2-3 jam ke Depan â€” IndonesiaÂ Berita  https://t.co/ZBLwKUFSxf  https://t.co/rcEstt14js,0,1,1,1
7/20/2019,Ayo @mandiricare @bankmandiri aku salah satu korban nya.segera pulihkan #mandirierror,0,-1,-1,-1
7/20/2019,Pada tau saldonya kurang apa enggak la aku buat ngeliat saldonya aja ndak bisa jiannnn #mandirierror,-1,-1,-1,-1
7/20/2019,Mogaa saldo mandiri ku nambah yaAllah jgn malah berkurang aamiin wkwkwk #mandirierror,1,-1,-1,-1
7/20/2019,Bank Mandiri Jamin Saldo Nasabah Akan Pulih Dalam 3 Jam  https://t.co/zqrbnxdera,0,1,1,1
7/20/2019,"Puluhan Nasabah Geruduk Bank Mandiri, Protes Saldo Raib Jadi Rp0 [News] #TauCepatTanpaBatas #BeritaTerkini #BeritaDaerah. https://t.co/3scLpKjKBw",0,-1,-1,-1
7/20/2019,"Ada apa dgn IT bank mandiri?.... koq bank yg assetnya besar tp jaringannya kaleng kaleng, buat nasabah jadi gak tenang. Dana aman malah jd gak aman krn terdebet saldo. Mgkn cm dua pilihan, pertama ganti org IT mu. Kedua nasabah menarik dananya pindah ke bank lain  #mandirierror",-1,-1,1,-1
7/20/2019,"Saldo ikut hilang, ratusan nasabah Bank Mandiri di Palu panik  https://t.co/sFoxL2Yses",0,-1,-1,-1
7/20/2019,Nasabah Bank Mandiri di Kupang keluhkan saldo rekening  berkurang  https://t.co/LOdfyc3pEM,0,-1,-1,-1
7/20/2019,Bank Mandiri akan hubungi nasabah yang dapat tambahan saldo  https://t.co/aW2OMPsqVL,0,1,1,1
7/20/2019,#mandirierror tahu gini saldonya dilariin dulu ke dana atau ovo ðŸ¤¦,-1,-1,1,-1
7/20/2019,Penjelasan Bank Mandiri Soal Alasan Saldo Bank Mandiri Berkurang Secara Tiba-tiba  https://t.co/YdIobnhQbR #mandirierror,0,-1,-1,-1
7/20/2019,Bank Mandiri Kelimpungan Jawab Keluhan Saldo Rekening Raib  https://t.co/Xrhtk1u7Nh  https://t.co/KpD8AD81v7,0,-1,-1,-1
7/20/2019,Bank Mandiri: Kami Pastikan Saldo di Rekening MandiriÂ Aman  https://t.co/JQa5RykPlH  https://t.co/DrvUc1FNBF,0,1,1,1
7/20/2019,#mandirierror KO SALDO GUA GA IKUT EROR? KALI BAE BISA NAMBAH,-1,-1,-1,-1
7/20/2019,"Saya pikir cuma #mandirierror. Ternyata pas buka klikbca, saldo saya juga berkurang sampai 0... ðŸ˜±ðŸ˜±ðŸ˜± . . . . . . . . Saking 0nya, kepotong biaya admin sampai minus ",0,-1,-1,-1
7/20/2019,"Mau narik uang ke atm , pas diliat atm keluar tapi duit ga keluar ðŸ˜­ ternyata sistem error #mandirierror",-1,-1,-1,-1
7/20/2019,"Untuk sementara bisa transfer melalui bank lain dulu yaa,.. #mandirierror",0,-1,-1,-1
7/20/2019,Salah satu netizen dengan nama akun thedufresne mengaku bahwa ia mendapat tambahan saldo 95 juta yang tau asalnya dari mana. Hal ini disebabkan karena sistem mandiri error sehingga ada saldo nasabah yang bertambahâ€¦  https://t.co/5suEeiGlwn,0,-1,-1,-1
7/20/2019,"Lebaran dah lewat tapi masih dapet thr dari mandiri, thanks mandiri #mandirierror",1,-1,-1,-1
7/20/2019,"Tadi pagi sempet cek saldo nambah 5jt lebih saldonya, liat history g ada transfer masuk, ternyata #mandirierror ðŸ˜‘ kirain bonus dari mandiri buat malminganðŸ˜‚",1,-1,-1,-1
7/20/2019,yess hahaha #mandirierror,1,-1,-1,-1
7/20/2019,"#mandirierror mo buka m-banking cek saldo error. Ke ATM, ATM nya error~!!! Trs aku kudu piyeee??? Nasib duitkuuu :""((((",-1,-1,-1,-1
7/20/2019,"Saldo di Bank Mandiri Tiba-tiba Jadi Rp0, Para Nasabah Protes  https://t.co/h3dTdbbTGu",0,-1,-1,-1
7/20/2019,"Dampak Erornya Saldo Rekening Nasabah Bank Mandiri, sampai Menyentuh Titik 0 Rupiah  https://t.co/Nk8qELvdy8 lewat @Tribun_Manado",0,-1,-1,-1
7/20/2019,Saldo Nasabah Berubah! Ini Penjelasan dari BankÂ Mandiri  https://t.co/pIoWw8hOKO  https://t.co/lNwUi0lMKT,0,1,0,0
7/20/2019,Jangan2 ada orang2 KaPeU nyusup  #mandirierror,0,-1,-1,-1
7/20/2019,"@null Saldo Berubah Drastis, Bank Mandiri Klaim Kejadian Pertama Kali PT Bank Mandiri    https://t.co/RARcy9Ieli",0,1,0,0
7/20/2019,KENAPA HARUS SEKARANG SIH ERRORNYA MO NANGIS #mandirierror,-1,-1,-1,-1
7/20/2019,"#mandirierror Bank Mandiri Saldo Berubah Drastis  baru saldo yang hilang, belum pacar -_-   https://t.co/OAzKvQtceD lewat @YouTube",-1,-1,-1,-1
7/20/2019,#mandirierror jadi inget film Thailand Atm erak erorr.. sekali narik bisa double tanpa pengurangan saldo. Tapi ujungnya wajib dikembalikan :v,0,-1,-1,-1
7/20/2019,"@bankmandiri siang min...untuk area surabaya, hr sabtu minggu, kantor bank mandiri mana yg buka ? mau cetak buku niy,..kuatir ada saldo yg berkurang :(((  trmksih",-1,-1,-1,-1
7/20/2019,Saya sudah lama tutup rek bank mandiri jadi santai.... #mandirierror,0,-1,-1,-1
7/20/2019,Cek saldo rekening ahhh ...siapa tau nambah #mandirierror,0,0,0,0
7/20/2019,Meramaikan thread Twitter tentang bank Mandiri. Eh bodohnya aku malah aku transferin uang ke rekening mandiri. Padahal blm bisa cek sisa saldo dllnya,0,-1,-1,-1
7/20/2019,#mandirierror rekening jadi 0 sama dg hati :(,-1,-1,-1,-1
7/20/2019,@bankmandiri Tambahkan saldo kita sebagai kompensasi #mandirierror,0,-1,-1,-1
7/20/2019,Berita Indonesia hari ini:  1. Garuda kena skandal youtuber 2. PT POS Indonesia terancam bangkrut 3. Saldo Nasabah bank Mandiri banyak yang berubah. Ada yang naik ada yang turun  BUMN Sehat? :),0,0,0,0
7/20/2019,Para durjana yg berkuasa sekarang apakah kalian tidak melihat Qs : 4:115? #ModalMulutBuatNgutang  #BisanyaNgutangAjaKokBangga #FPITerbuktiPalingPeduli  #mandirierror,0,-1,-1,-1
7/20/2019,Bersama BRI kita kuat #mandirierror,-1,1,-1,-1
7/20/2019,"Sistem Error, Saldo Nasabah Bank Mandiri Berubah Drastis  https://t.co/xf3NsPpcbW lewat @mataramnews_id",-1,-1,-1,-1
7/20/2019,#mandirierror  https://t.co/TgunJnyTie,-1,-1,-1,-1
7/20/2019,"liat isi dompet tinggal 10rbu,buka mandiri online eh kok gabisa,keatm ternyata juga error jadi kagak bisa narik duit. yasudahlahh kita hari ini berhemat saja,moga cepat membaik yaa mandiri #mandirierror",1,1,1,1
7/20/2019,"Nasabah Bank Mandiri di Makassar Mengeluh, Saldo Berkurang Hingga Ratusan Juta :  https://t.co/ZVJJTRj69e",-1,-1,-1,-1
7/20/2019,Saldo nasabah bank mandiri pada ilang??? Why. #mandirierror,-1,-1,-1,-1
7/20/2019,Sejak pagi tadi sejumlah nasabah Bank Mandiri mengeluhkan saldo tabungan di rekening mereka berubah. Pihak Bank Mandiri mengatakan terjadi eror dalam sistem perpindahan data.  https://t.co/kn1OTFRiJn,0,1,1,1
7/20/2019,Yaaah sayang banget ga pake mandiri.  Ga biasa idup sendirian soalnya. #mandirierror,0,0,0,0
7/20/2019,Saldoku juga 0 Yaaa karna aku misqueen aja  #mandirierror,0,-1,-1,-1
7/20/2019,Dirut Bank Mandiri: Seluruh Rekening Nasabah akan Kembali ke Saldo Awal dan Tak Hilang  https://t.co/j3oadrNcQK,0,1,0,0
7/20/2019,Dirut Bank Mandiri: Seluruh Rekening Nasabah akan Kembali ke Saldo Awal dan Tak Hilang  https://t.co/gjitxn5aBn,0,1,0,0
7/20/2019,Sampai sekarang pun atm ngak bisa buat ngkses padahal dompet kosong ðŸ˜­ tolonglah buruan  hihhhb #mandirierror,-1,-1,-1,-1
7/20/2019,Ada apakah dengan atm #mandiri? Baru pengen bikin njirr :( jangan sampe gw ga gajian bulan ini ðŸ˜­#atmmandiri #mandirierror,-1,-1,-1,-1
7/20/2019,#mandirierror #mandirieror,-1,-1,-1,-1
7/20/2019,"yang anak kost dan gak pegang duit , selamat menjalankan puasa #mandirierror",-1,-1,-1,-1
7/20/2019,"Maaf, Sistem IT Bank Mandiri Lagi Eror  https://t.co/nLFhsIdzpe",0,-1,-1,-1
7/20/2019,"Saldo Tiba-tiba Berkurang, Nasabah Bank Mandiri di Banjarmasin Kecewa  https://t.co/GncWysA45d",-1,1,-1,-1
7/20/2019,"Bank Mandiri Sebut Sekitar 1,5 Juta Nasabahnya Mengalami Gangguan Sistem Pada Saldo  https://t.co/CsheagKjHk lewat @Tribun_Jakarta",-1,1,-1,-1
7/20/2019,"Aku enggak mandiri, Aku manja. #mandirierror",0,-1,-1,-1
7/20/2019,"Bank Mandiri Eror, Saldo Nasabah Berubah Drastis  https://t.co/Kb3BDYS6xp",0,-1,-1,-1
7/20/2019,#mandirierror #flatearth,-1,-1,-1,-1
7/20/2019,Kirain cuma beberapa kota yg eror. Santai doong. Eh pas di test beneran gak bisa mandiri mobile.  Deg2an anjerrr saldo aing yg gak seberapa kalau ilang ,-1,-1,-1,-1
7/20/2019,"Kirain saldo di bank mandiri ikut kena eror kok berkuang banget, ternyata emang gada isinya. Pfftt",0,-1,-1,-1
7/20/2019,"Pada Sabtu pagi para nasabah Mandiri mengeluhkan keanehan saldo rekening mereka lewat media sosial. Ada sebagian yang mengaku saldonya berkurang, sementara sebaliknya ada pula yang menyebut uangnya bertambahâ€¦  https://t.co/1s1QweY7E7",0,-1,-1,-1
7/20/2019,#mandirierror gabisa log in ðŸ˜­.,-1,-1,-1,-1
7/20/2019,"Tidak khawatir saldo rek.mandiri berkurang, bikaus emang gada saldonya :"")",0,-1,-1,-1
7/20/2019,"kukira gara2 bank mandiri sedang error saldoku jadi nol, trnyata memang tdak punya saldo. keep breathe!",0,1,0,0
7/20/2019,PAP saldo nambah kalian! #mandirierror,-1,-1,-1,-1
7/20/2019,Kupikir saldo rekening bank mandiri ku hilang. Ternyata memang gak ada isinya  ,0,1,0,0
7/20/2019,Oealah...tadi ke atm mandiri.....lima limanya offline ternyata #mandirierror,-1,0,-1,-1
7/20/2019,"#mandirierror, waduh nasib saldoku bagaimana..  etapi beruntunglah aku yg saldonya hanya cukup untuk membayar  biaya bulanannya ðŸ˜ #DasarAkutuh miskin kok malah pamer",-1,-1,-1,-1
7/20/2019,"#mandirierror bodo amat,uang tinggal cepe mah mo ilang yaudah ilang aja,ga bisa ditarik juga..yg pnting bank laen jgn eror juga,ntar gua bingung minjem ama sapa.",0,-1,-1,-1
7/20/2019,Alhandulilah saldone nambah ðŸ˜#mandirierror,0,0,0,0
7/20/2019,"Udah weekend, jomblo, orangnya gampang laper. Eh malah yang ada #mandirierror",-1,1,-1,-1
7/20/2019,"Nasabah krang kring krang kring terus dari tadi nelponin sama ngeWA, sabar ya bapak ibu. Masih dalam perbaikan ðŸ™ #mandirierror",-1,1,-1,-1
7/20/2019,"Tai banget #mandirierror ini. Gue ga megang duit sama sekali, dan ga bisa transaksi pake debit atau credit card ðŸ‘¿ðŸ‘¿ðŸ‘¿",-1,-1,-1,-1
7/20/2019,Benar yaa ?? @bankmandiri #mandirierror,0,-1,-1,-1
7/20/2019,Suasaran IT mandiri #mandirierror  https://t.co/tBVRvJgeAA,0,-1,-1,-1
7/20/2019,"yaAllah bener bener ada aja gitu ya cobaannya, mau daftar upn katanya bni lagi down. terus pas udh ngga down mau transfer ke orang eh gataunya #mandirierror yaAllah :'((((((",-1,1,-1,-1
7/20/2019,@bankmandiri saya tidak bisa tarik tunai di atm mana pun dan semua nya error' ketika ingin transaksi . Mohon di percepat #mandirierror,-1,-1,-1,-1
7/20/2019,Semoga saldo gw nambah 6 digit dari belakang #mimpi #mandirierror,0,-1,-1,-1
7/20/2019,"Saldo di Bank Mandiri Tiba-tiba Hilang, Puluhan Nasabah di Pekanbaru Protes  https://t.co/f88iTKWhe1",-1,-1,-1,-1
7/20/2019,"Meskipun #mandirierror, jangan panik siapa tahu errornya malah nambah saldonya kita.  dan jangan lupa makan siang hari ini  Pallubasa Onta, Makanan Khas Makassar yang Layak Dicoba |  https://t.co/tcONsSpUt9",0,1,1,1
7/20/2019,"#mandirierror Alhamdulillah cuman error, soalnya dari dulu saldonya 0. Kukira kenapa.",0,-1,-1,-1
7/20/2019,Hpw come...????#mandirierror Tolong kerja yang benera lah lu orang... @mandiricare @bankmandiri,-1,1,-1,-1
7/20/2019,"saldo nambah cepe ðŸ˜‚,trimakasih mandiri #mandirierror",1,0,1,1
7/20/2019,"Sakjane aku ya pingin ngecek , tapi wedi ndelok saldoku #mandirierror",0,0,0,0
7/20/2019,Sabar para nasabah #mandirierror  https://t.co/hJhGRZBbZI,0,1,1,1
7/20/2019,#mandirierror maybe... servernya lelah  https://t.co/twI6MC4oxA,-1,-1,-1,-1
7/20/2019,Gw banget... ðŸ˜¥.sekarang  jam 13.20 dan ATM mandiri kagak bise dipake. Duit cash abisss.. Lapar Bambang...ðŸ˜¥ #mandirierror,-1,-1,-1,-1
7/20/2019,"@null Proses Pengembalian Saldo, Nasabah Bank Mandiri Harus Sering Cek Rekening PT Ban   https://t.co/8sSCI6huoN",0,1,1,1
7/20/2019,Halo @mandiricare kenapa saldo BRI saya segitu2 aja isinya?  #mandirierror,0,-1,-1,-1
7/20/2019,#mandirierror Pantesan sepi dimanaÂ² gimana yg lagi jalan dan saldonya di mandiri semua...,0,-1,-1,-1
7/20/2019,OMG!  #mandirierror #mandirierror  https://t.co/eS0McuRDlt,-1,-1,-1,-1
7/20/2019,gw ga pernah suka ama bank mandiri. terpaksa aja pake karena kantor lama transfer ke mandiri. begitu gw mau tutup baru tahu saldo ditahan 100 rb. ya udah gw relain aja deh.,0,-1,-1,-1
7/20/2019,Ada apa dengan mandiri ??? #mandirierror,0,-1,-1,-1
7/20/2019,"Bank Mandiri Eror, Warganet Keluhkan Saldo Tabungan Berubah  https://t.co/kxKboCfepM  https://t.co/uXKEYFxN8u",-1,0,-1,-1
7/20/2019,"Bank Mandiri Eror, Warganet Keluhkan Saldo Tabungan Berubah  https://t.co/mqPuzAZCI0  https://t.co/GEGBMsTL19",-1,0,-1,-1
7/20/2019,#mandirierror duhh..kagak bsa ngapa2in..ga tau sah saldo berkurang apa ga..,0,-1,-1,-1
7/20/2019,Huzzz #mandirierror,0,-1,-1,-1
7/20/2019,Mesin gesek juga #mandirierror  https://t.co/pq5p9OzTv3,0,-1,-1,-1
7/20/2019,"ðŸ§’ : Maaf mbak CS mandiri, tolong saldo saya kok jadi nol? Segera lakukan investigasi ðŸ‘© : Baik pak, menurut penelusuran di sistem kami, sejak awal bulan saldo bapak memang sudah nol. Jadi bukan error di sistem,silahkan bapak kerja lebih keras lagi agar saldo bertambah ðŸ§’ : COT",0,1,0,0
7/20/2019,Sejak pagi tadi sejumlah nasabah Bank Mandiri mengeluhkan saldo tabungan di rekening mereka berubah. Pihak Bank Mandiri mengatakan terjadi eror dalam sistem perpindahan data. #Liputan6SCTV  https://t.co/XeVxJust5A,-1,1,-1,-1
7/20/2019,Tandanya nggabole ngehedon #mandirierror,0,-1,-1,-1
7/20/2019,Petik hikmahnya.  Mana tau karena error tiba tiba rekening aku terisi saldo 70 Milyar kan.  Kan aku senang jadinya.   #mandirierror,0,-1,-1,-1
7/20/2019,Ada sekitar 10 persen nasabah Bank Mandiri yang terdampak masalah error sistem IT data yang terjadi pagi ini.  https://t.co/eYebqLxD6K,-1,-1,-1,-1
7/20/2019,"Corporate Secretary Bank Mandiri Rohan Hafas mengatakan, perubahan saldo rekening nasabah Bank Mandiri terjadi akibat kesalahan sistem.  https://t.co/b1ZRuYC7VX",0,1,1,1
7/20/2019,Bank Mandiri menjamin saldo rekening nasabah aman dan akan kembali normal dalam 2-3 jam ke depan.  https://t.co/7Uzys6R2v9,1,1,1,1
7/20/2019,"Sebagian dari nasabah Bank Mandiri mendapati saldo rekeningnya raib, namun sebagian lagi mendapati saldo rekeningnya justru bertambah.  https://t.co/QepGtYzvsJ",0,-1,-1,-1
7/20/2019,gagal RO gara-gara #mandirierror @bankmandiri maafkan Om yah,-1,-1,-1,-1
7/20/2019,"@RiaaaGirlsss Doi nyuruh nasabah ngecek saldo berkala tapi jaringan mandiri aja gak bisa diakses, sampe tulisan ini diketik sama sekali gak bisa ngakses mandiri, ntah lewat sms, m-bankink, atau atm lainya, kayak nawarin makan tapi gak ada makananya,,, #mandirierror",-1,1,1,1
7/20/2019,"Sistem Eror, Bank Mandiri Pastikan Tidak Ada Fraud  https://t.co/xQ7PBZTvpx",-1,-1,-1,-1
7/20/2019,"Proses Pengembalian Saldo, Nasabah Bank Mandiri Harus Sering Cek Rekening #TauCepatTanpaBatas #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia. https://t.co/542ZhJTybH",0,0,0,0
7/20/2019,"@null Proses Pengembalian Saldo, Nasabah Bank Mandiri Harus Sering Cek Rekening PT Bank   https://t.co/2IdulZsZK1",0,1,1,1
7/20/2019,Temen : Mandiri error lhooo... cek saldo deh.. pasti saldo lo berkurang  Gw : wah iyaaaa saldo gw nol yawlaaaaaa ðŸ˜­ðŸ˜­ðŸ˜­  Temen :  ilang berapa duit lo? Tadinya berapa?  Gw : emang dari dulu nol sik   Temen : $&amp;$*%(@&amp;:)#&amp;^ #mandirierror,-1,-1,-1,-1
7/20/2019,Saldo mandiri 300rb jadi 300jt  Manjiw otw koriya w #mandirierror,0,-1,-1,-1
7/20/2019,"Waduh, kalau sistem error seharian gini.. kami yang mau tarik tunai gimana euyy #mandirierror @bankmandiri",0,-1,-1,-1
7/20/2019,"Nasi Goreng Rp 20 T  Mereka boleh beralibi Penguatan Rupiah karena The Fed  Namun kita boleh mengatakan Momentum The Fed adalah  Celah masukkan Dana Gelap Raksasa bermodus Kekacauan Sistem untuk selimuti perubahan angka  Dirikanlah, Jalan Keempat (04) - Rabia !  #MandiriError  ðŸŒ  https://t.co/STjtAOHxlG",0,-1,-1,-1
7/20/2019,"Sebagai nasbah, Kita semua pasti butuh kepastian Dan solusi segera dari masalah yg sedang terjadi. Bukan bgitu? Jangan Ada yg dirugikan #mandirierror",0,-1,-1,-1
7/20/2019,"Bank Mandiri Error?  mending nyanyi aja,  Sudah terlalu lama mandiri Sudah terlalu lama aku asyik mandiri Lama tak ada yang menemani rasanya  Sudah terlalu asyik mandiri  Sudah terlalu asyik dengan duniaku mandiri Lama tak ada yang menemani rasanya  #mandirierror",0,-1,-1,-1
7/20/2019,"Mumpung #mandirierror gak bisa narek duit. Mending install aplikasi yg bermanfaat. Katanya ini aplikasi yg bikin kita rakyat misqueen bisa tambah penghasilan dr berjalan dan lari. Katanya lagi, bisa di tunaikan via ovo. Hmmm... Markicob!  *masukin code referral ""64M4X"" yah.  https://t.co/JnCwnSKNEu",0,1,1,1
7/20/2019,@bankmandiri Tlg untuk pihak bank mandiri agar segera menormalisasi saldo rek nasabah agar bisa normal kembali u ntuk melakukan transaksi...krn skr cek saldo pun tak bisa...,0,-1,-1,-1
7/20/2019,"#mandirierror cuman bisa diem sambil murikin gimana kabar  saldo gua,kalo ilang kuliah berenti dah taun depan :(",-1,-1,-1,-1
7/20/2019,"Gimana neh nasib orang yg ga pegang tunai sama sekali buat makan, mau ambil tunai eh #mandirierror.. Help @mandiricare",-1,-1,1,-1
7/20/2019,Bank Mandiri Jamin Saldo Nasabah Kembali Pulih Dalam 2-3 Jam  https://t.co/FatpAemJvT,1,1,1,1
7/20/2019,Sianjirrrr ini kenapa #mandirierror,-1,-1,-1,-1
7/20/2019,yaNg gaK puNya salDo di Bank ManDiri diEm2 aja,0,-1,-1,-1
7/20/2019,"lagi rame mandiri error, pengen ngecek mobile banking tapi mau buka apps nya aja sinyal ga ngangkat ðŸ¥´",0,-1,-1,-1
7/20/2019,#mandirierror ini benar atau hoax?,0,-1,-1,-1
7/20/2019,#mandirierror pake bca aj,0,-1,-1,-1
7/20/2019,emng duitku segitu gitu aja mau error gmna ðŸ˜­ #mandirierror,0,-1,-1,-1
7/20/2019,Duuhh #mandirierror,-1,-1,-1,-1
7/20/2019,Nasabah Mandiri di Mataram resah isu saldo hilang  https://t.co/cZJrznpaZj,-1,-1,-1,-1
7/20/2019,Bank Mandiri jamin saldo akan pulih dalam 2-3 jam  https://t.co/Q3wbp84LK3,1,1,1,1
7/20/2019,Nasabah Bank Mandiri Batam ikut panik saldo nol  https://t.co/QnIlrzvnsL,-1,-1,-1,-1
7/20/2019,"Disuruh cek sama org rumah,, gw sech percaya gk bakal kurang toch deposito juuga,, isi atmnya jg gk bnyak lagian udh di tf k b** kmrin ðŸ˜‚   Klu isi atmku gk ada isinya,, dipakenya cuma buat tf olshop ajaa hahahaa, eh bkan mndiri tp b*i,, #mandirierror",0,-1,-1,-1
7/20/2019,"#mandirierror  Bagaimana konsekuensi dr pihak @bankmandiri @mandiricare atas kejadian ini,saya merasa mngkn bkn saya saja yg d rugikan dg kejadian ini.",-1,-1,-1,-1
7/20/2019,"Orang lain: panik saldo di bank mandiri nya ngaco  Saya: wow saldo hilang, eh emang gk pernah ada isinya ðŸ˜­ðŸ˜­ðŸ˜­",0,-1,-1,-1
7/20/2019,"Bank Mandiri Eror, Warganet Keluhkan Saldo Tabungan Berubah  https://t.co/RnDPsNNo8X  https://t.co/HQePZafghS",-1,0,0,0
7/20/2019,"Bank Mandiri Eror, Warganet Keluhkan Saldo Tabungan Berubah  https://t.co/viN2r40Pcv  https://t.co/F0C0Li8VVI",-1,0,0,0
7/20/2019,"Bank Mandiri Eror, Warganet Keluhkan Saldo Tabungan Berubah  https://t.co/lMz7KYJO5R  https://t.co/J7xQ7CAU0Q",-1,0,0,0
7/20/2019,Bilang aja di Hack halah   #mandirierror,0,-1,-1,-1
7/20/2019,#mandirierror  Alasan di pagi hari ga nafsu makan dan kerja jadi bengong mikirin duit bakal balik lagi ga sih?  https://t.co/k1QFXQpztq,0,-1,-1,-1
7/20/2019,Auto putar balik dan blacklist semua rencana hari ini #mandirierror,-1,-1,-1,-1
7/20/2019,Sampai kapan...? #mandirierror,0,-1,-1,-1
7/20/2019,"Bank Mandiri Eror, Saldo Nasabah Berubah Drastis  https://t.co/eVK53GsRXW",-1,1,1,1
7/20/2019,semoga saldo nambah 3 digit dari belakang. #mandirierror,0,-1,-1,-1
7/20/2019,Ini pada curhat mandiri error ada yg saldo nambah trs ada yg saldonya berkurang. Saya yg missquin berharap saldo saya bertambah:)))) #mandirierror,-1,-1,-1,-1
7/20/2019,"Buka mandiri onlen mau transfer jajanan. Stuck aja di 97%. Hmm error sepertinya. Buka twitter, eh ternyata rame bgt sampe trending #1. Hikmahnya: ga jadi jajan unfaedah, peningkatan sistem agar kedepannya ga error2 lagi ðŸ˜†",-1,1,1,1
7/20/2019,Mandiri lagi eror/trouble  BCA saldo 0  Danamon saldo 0  Sampoerna saldo 0  Dompet saldo 0   Auto gembel sementara ðŸ¥º  #mandirierror,-1,-1,-1,-1
7/20/2019,Coba cek saldo timmu @MafiaWasit #mandirierror  https://t.co/bmEzSPAy3b,0,-1,-1,-1
7/20/2019,@mandiricare #mandirierror ini benar nggak?? Seram juga kalau iya.,0,-1,-1,-1
7/20/2019,"Udah siap tinggal berangkat ke surabaya tapi malah softlens robek, e toll gabisa di top up, mandiri error.  Ini kebetulan atau apasih? Ada ada aja. #mandirierror",-1,1,1,1
7/20/2019,"@arnethalatte Nggg kalau #mandirierror ....sih, emang ada yang jadi 0 rupiah",0,1,1,1
7/20/2019,"Mandiri sering bgt error,mana atmnya insecure bgt klo kartu ketinggalan ga di minta PIN lg,tlg dong di tingkatin lg keamanannya @mandiricare #mandirierror",-1,-1,-1,-1
7/20/2019,@mandiricare apakah saldo saya bertambah drastis? #mandirierror,0,-1,-1,-1
7/20/2019,"semoga saldo nambah dan jadi permanen, aamiin wkwk #mandirierror",0,1,1,1
7/20/2019,W kira saldo di atm w berkurang ternyata emang udah limit se limit nya :')   #mandirierror,0,-1,-1,-1
7/20/2019,gabisa buka mbanking kalo nambah ya Allah alhamdulillah kalo ilang menangys akuuuuuuu #mandirierror,0,1,1,1
7/20/2019,#mandirierror Oalah mandiri koq bisa lah begini malam minggu nie isi dompet tinggal 20.000 nie,0,-1,-1,-1
7/20/2019,"Saldo Nasabah Bank Mandiri Berubah Drastis, Ini Penyebabnya   https://t.co/mrEToGnFjz",0,1,1,1
7/20/2019,"Trnyata ampe trending #mandirierror elahh ðŸ˜‚ ..... uda menyambangi 5 atm kok ga bisa, trnyata lg eror",-1,1,1,1
7/20/2019,"Mandiri error, saldo berkurang. mantoel.",-1,-1,-1,-1
7/20/2019,"Kata kcp mandiri kalcit ,gak bisa penarikan teller karena sistem masih diproses. #dheg #mandirierror . .......jadi piye iki? Oke deh. Print saldo. Pliss ndak nambah atau berkurang. Mudah2an gak ada apa2 #doaYangKenceng",0,-1,-1,-1
7/20/2019,Sistem eror Bank Mandiri terjadi saat perpindahan data dari back up system ke sistem utama.  https://t.co/4g97YHE6Aq,-1,-1,-1,-1
7/20/2019,Pihak bank menjamin Saldo aman   https://t.co/ur3dA0sZuN #mandirierror,1,-1,-1,-1
7/20/2019,Di wag lagi rame suruh cek saldo bank mandiri ~  Udah cek saldomu belom gaes ?,0,-1,-1,-1
7/20/2019,"Bank Mandiri Error, Saldo Tabungan Nasabah Ludes Nol Rupiah Tapi Ada yang Bertambah Rp 95â€¦  https://t.co/eCjalSEX1N",-1,-1,-1,-1
7/20/2019,@diniaenii Bank mandiri eror takut saldo jd nambah,0,1,1,1
7/20/2019,"Sabtu Pagi, Nasabah Bank Mandiri Kebingungan Saldo Rekening Raib          Dibaca 27.372 kali  https://t.co/FlEhL3UZUG  https://t.co/4CMeVrKPEv",-1,1,1,1
7/20/2019,"Bank mandiri error, saldo nasabah berubah drastis",-1,-1,1,-1
7/20/2019,"#mandirierror yalloh itu tabungan satu-satunya yang dipegang , balikin saldonya :( kalo perlu tambahin gpp :)",-1,-1,1,-1
7/20/2019,"Jangan panik baru di pisahkan oleh angka, belum dipisahkan oleh nya haha   #mandirierror",0,-1,-1,-1
7/20/2019,#mandirierror masa iya harus bergantung sama orang lain,0,-1,-1,-1
7/20/2019,"Dari Denpasar mau ke airport pake GoCar, belum makan, duit tinggal 4000 dan ATM error astaga! Untung masÂ² GoCar pengertian bgt!ðŸ™ðŸ½ Dan perut diganjal snack SriwijayaðŸ™ðŸ½. Barusan sampe SBY, mau naik Karpet Terbang Aladdin dah ke rumah  #mandirierror",0,-1,-1,-1
